"id";"comicID";"characterID"
20679;20937;1009187
20680;20937;1009210
20681;20937;1009220
20682;20937;1009297
20683;20937;1009320
20684;20937;1009338
20685;20937;1009368
20686;20937;1009471
20687;20937;1009535
20688;20937;1009228
20689;20937;1009664
20690;20937;1009697
20691;20861;1009220
20692;20861;1011221
20693;20861;1009351
20694;20861;1009368
20695;20861;1009610
20696;20861;1009629
20697;20861;1009718
20698;20828;1011227
20699;20828;1010784
20700;20828;1009343
20701;20828;1009552
20702;20860;1009318
20703;20859;1009268
20704;20859;1009368
20705;20859;1009718
20706;20827;1011227
20707;20827;1010784
20708;20827;1009343
20709;20827;1009552
20710;20842;1009189
20711;20842;1009228
20712;20889;1011208
20713;20889;1011209
20714;20889;1011317
20715;20889;1009368
20716;20889;1011210
20717;20889;1011232
20718;20889;1011018
20719;20889;1011231
20720;20936;1009187
20721;20936;1009210
20722;20936;1009220
20723;20936;1009297
20724;20936;1009320
20725;20936;1009338
20726;20936;1009368
20727;20936;1009471
20728;20936;1009535
20729;20936;1009228
20730;20936;1009664
20731;20936;1009697
20732;20826;1009610
20733;20835;1009515
20734;20900;1009243
20735;20900;1010349
20736;20900;1009583
20737;20682;1009368
20738;20862;1009175
20739;20862;1010756
20740;20862;1009368
20741;20862;1010991
20742;20862;1009719
20743;20865;1010784
20744;20865;1009165
20745;20865;1010338
20746;20865;1009281
20747;20865;1009368
20748;20865;1009571
20749;20865;1009608
20750;20865;1009662
20751;20865;1009664
20752;20865;1009707
20753;20865;1009719
20754;20679;1009165
20755;20679;1010823
20756;20679;1010717
20757;20679;1009316
20758;20679;1010821
20759;20679;1011371
20760;20679;1010760
20761;20679;1010818
20762;20679;1010826
20763;20679;1010817
20764;20679;1011057
20765;20679;1009648
20766;20679;1010998
20767;20825;1011240
20768;20825;1009610
20769;20818;1011130
20770;20818;1010913
20771;20818;1010926
20772;20818;1011131
20773;20818;1010935
20774;20818;1011081
20775;20818;1010943
20776;20818;1009522
20777;20818;1010963
20778;20818;1010971
20779;20818;1009578
20780;20818;1011025
20781;20818;1010803
20782;20818;1011239
20783;20818;1010992
20784;20818;1011006
20785;20858;1009413
20786;20858;1011051
20787;20858;1009717
20788;20858;1010738
20789;20858;1009726
20790;20885;1010354
20791;20885;1011300
20792;20885;1009523
20793;20885;1010344
20794;20885;1010733
20795;20885;1009685
20796;20821;1009299
20797;20873;1010735
20798;20873;1010763
20799;20873;1009477
20800;20873;1011287
20801;20938;1009318
20802;20833;1009368
20803;20833;1009465
20804;20833;1009718
20805;20868;1009609
20806;17597;1010360
20807;20881;1009351
20808;20896;1009182
20809;20896;1009214
20810;20896;1011428
20811;20823;1009610
20812;20913;1010370
20813;20913;1009156
20814;20913;1009159
20815;20913;1009596
20816;20913;1009175
20817;20913;1009177
20818;20913;1009182
20819;20913;1009214
20820;20913;1009219
20821;20913;1009243
20822;20913;1009257
20823;20913;1009313
20824;20913;1009337
20825;20913;1009351
20826;20913;1009362
20827;20913;1009368
20828;20913;1009327
20829;20913;1009380
20830;20913;1009381
20831;20913;1009417
20832;20913;1009425
20833;20913;1009439
20834;20913;1009472
20835;20913;1009488
20836;20913;1009499
20837;20913;1009504
20838;20913;1009512
20839;20913;1009546
20840;20913;1009554
20841;20913;1009599
20842;20913;1009610
20843;20913;1009629
20844;20913;1009636
20845;20913;1009638
20846;20913;1009643
20847;20913;1009664
20848;20913;1009705
20849;20913;1009718
20850;20913;1009725
20851;20913;1009726
20852;20946;1009182
20853;20946;1009214
20854;20946;1009219
20855;20946;1009257
20856;20946;1009277
20857;20946;1009383
20858;20946;1011336
20859;20946;1009471
20860;20946;1009580
20861;20946;1009591
20862;20946;1009632
20863;20886;1011270
20864;20895;1009153
20865;20895;1009171
20866;20895;1009257
20867;20895;1011364
20868;20895;1011207
20869;20895;1009705
20870;20895;1009633
20871;20895;1009717
20872;20895;1009718
20873;20895;1009722
20874;20895;1009724
20875;20895;1009726
20876;20846;1009610
20877;20864;1011112
20878;20941;1010338
20879;20897;1009182
20880;20897;1009214
20881;20897;1011428
20882;20851;1009452
20883;20820;1009243
20884;20820;1009472
20885;20820;1009718
20886;20820;1009726
20887;20824;1011241
20888;20824;1009610
20889;23232;1009351
20890;23232;1011121
20891;20645;1011013
20892;20645;1011102
20893;20645;1010934
20894;20645;1010950
20895;20645;1010344
20896;20645;1015004
20897;20645;1010983
20898;20647;1009220
20899;20694;1009726
20900;20715;1009187
20901;20715;1009368
20902;20715;1009629
20903;20715;1009683
20904;20689;1009165
20905;20689;1009241
20906;20689;1009338
20907;20689;1010888
20908;20689;1009215
20909;20685;1010683
20910;17363;1009407
20911;17363;1009664
20912;20637;1011010
20913;20726;1009356
20914;20726;1010791
20915;20655;1009583
20916;20684;1009368
20917;20710;1009224
20918;20710;1009714
20919;20710;1010698
20920;20632;1009726
20921;20725;1009356
20922;20725;1010791
20923;17364;1009664
20924;20656;1009299
20925;20656;1009356
20926;20656;1009662
20927;20645;1011013
20928;20645;1011102
20929;20645;1010934
20930;20645;1010950
20931;20645;1010344
20932;20645;1015004
20933;20645;1010983
20934;17362;1010747
20935;20636;1011227
20936;20636;1011396
20937;20636;1010784
20938;20636;1009189
20939;20636;1009318
20940;20636;1009343
20941;20636;1009362
20942;20636;1009719
20943;20644;1009268
20944;20668;1009351
20945;20668;1009368
20946;20648;1009368
20947;20638;1011109
20948;17583;1011259
20949;17583;1011241
20950;17583;1009610
20951;20670;1010784
20952;20670;1009165
20953;20670;1009189
20954;20670;1010338
20955;20670;1009281
20956;20670;1009368
20957;20670;1009571
20958;20670;1009608
20959;20670;1009707
20960;20670;1009719
20961;20716;1010888
20962;20742;1009368
20963;20734;1011208
20964;20734;1011209
20965;20734;1009368
20966;20734;1011210
20967;20734;1011232
20968;20734;1011018
20969;20734;1011231
20970;20663;1011130
20971;20663;1010913
20972;20663;1011131
20973;20663;1010935
20974;20663;1011081
20975;20663;1010943
20976;20663;1010963
20977;20663;1010971
20978;20663;1009578
20979;20663;1011025
20980;20663;1010803
20981;20663;1011239
20982;20663;1010992
20983;20663;1011006
20984;20720;1009368
20985;20720;1009554
20986;20720;1009718
20987;20664;1009268
20988;20664;1009368
20989;20664;1009718
20990;20695;1011208
20991;20695;1011209
20992;20695;1011317
20993;20695;1009368
20994;20695;1011210
20995;20695;1011232
20996;20695;1011018
20997;20695;1011231
20998;20707;1011005
20999;20707;1010935
21000;17582;1011264
21001;17582;1011259
21002;17582;1011241
21003;17582;1009610
21004;20634;1009299
21005;20634;1009356
21006;20634;1009366
21007;20634;1009459
21008;20634;1009662
21009;20731;1010354
21010;20731;1009159
21011;20731;1009596
21012;20731;1009175
21013;20731;1009182
21014;20731;1009219
21015;20731;1009233
21016;20731;1011270
21017;20731;1009243
21018;20731;1009257
21019;20731;1009265
21020;20731;1009309
21021;20731;1009313
21022;20731;1009321
21023;20731;1009337
21024;20731;1009362
21025;20731;1009327
21026;20731;1009381
21027;20731;1009382
21028;20731;1009508
21029;20731;1009417
21030;20731;1009410
21031;20731;1011269
21032;20731;1009472
21033;20731;1009482
21034;20731;1009546
21035;20731;1009554
21036;20731;1009580
21037;20731;1009629
21038;20731;1009638
21039;20731;1009718
21040;20731;1009726
21041;20642;1009257
21042;20642;1009368
21043;20642;1009465
21044;20642;1009718
21045;20705;1009705
21046;20705;1009717
21047;20705;1009718
21048;20705;1009722
21049;20705;1009724
21050;20705;1009726
21051;20683;1009351
21052;17693;1009158
21053;17693;1009159
21054;17693;1009168
21055;17693;1009596
21056;17693;1009175
21057;17693;1009216
21058;17693;1009243
21059;17693;1009257
21060;17693;1009267
21061;17693;1009281
21062;17693;1009337
21063;17693;1009362
21064;17693;1009417
21065;17693;1009420
21066;17693;1009472
21067;17693;1009499
21068;17693;1009629
21069;17693;1009718
21070;17693;1009726
21071;17596;1009187
21072;17596;1009356
21073;17596;1009629
21074;17596;1009662
21075;20697;1009368
21076;20671;1009220
21077;20667;1011345
21078;20678;1009610
21079;20673;1009299
21080;20673;1009356
21081;20673;1009366
21082;20673;1010878
21083;20673;1009459
21084;20673;1009662
21085;17641;1009368
21086;17641;1009421
21087;20713;1009477
21088;20723;1009294
21089;17631;1009165
21090;17631;1009224
21091;20732;1010791
21092;20704;1009171
21093;20704;1009257
21094;20704;1009506
21095;20704;1011207
21096;20704;1009705
21097;20704;1009633
21098;20704;1009717
21099;20704;1009718
21100;20704;1009722
21101;20704;1009724
21102;20704;1009726
21103;17692;1009158
21104;17692;1009159
21105;17692;1009168
21106;17692;1009596
21107;17692;1009175
21108;17692;1009216
21109;17692;1009243
21110;17692;1009257
21111;17692;1009267
21112;17692;1009281
21113;17692;1009337
21114;17692;1009362
21115;17692;1009417
21116;17692;1009420
21117;17692;1009472
21118;17692;1009499
21119;17692;1009629
21120;17692;1009718
21121;17692;1009726
21122;20706;1009705
21123;20706;1009717
21124;20706;1009718
21125;20706;1009722
21126;20706;1009724
21127;20706;1009726
21128;20653;1009610
21129;20662;1009413
21130;20662;1011051
21131;20662;1009717
21132;20662;1010738
21133;20662;1009726
21134;20727;1009169
21135;20727;1009220
21136;20727;1010363
21137;20727;1009547
21138;20727;1010359
21139;20744;1010919
21140;20744;1011358
21141;20744;1011203
21142;20744;1014998
21143;20744;1015001
21144;20744;1011010
21145;20665;1009318
21146;20657;1010935
21147;20646;1009189
21148;20646;1009378
21149;20646;1009215
21150;20646;1009608
21151;20633;1009726
21152;20728;1009368
21153;17581;1011259
21154;17581;1011241
21155;17581;1009610
21156;6168;1011283
21157;20688;1009592
21158;20719;1011010
21159;20661;1010338
21160;20687;1011270
21161;17580;1009610
21162;20686;1010354
21163;20686;1011300
21164;20686;1009523
21165;20686;1010344
21166;20686;1010733
21167;20686;1009685
21168;17685;1009148
21169;17685;1009175
21170;17685;1009186
21171;17685;1009220
21172;17685;1009257
21173;17685;1009338
21174;17685;1009362
21175;17685;1009368
21176;17685;1009407
21177;17685;1009583
21178;17685;1009588
21179;17685;1009664
21180;70668;1010687
21181;70668;1009389
21182;70668;1009609
21183;17606;1009299
21184;17606;1009662
21185;17673;1009184
21186;17673;1009282
21187;17673;1010758
21188;17673;1009368
21189;17673;1009459
21190;17673;1009504
21191;17673;1010791
21192;17578;1009299
21193;17698;1010698
21194;17600;1009220
21195;17637;1009337
21196;17637;1011011
21197;17637;1009726
21198;17584;1011222
21199;17584;1010933
21200;17584;1011010
21201;17647;1009165
21202;17647;1009338
21203;17647;1010682
21204;17647;1011220
21205;17647;1009452
21206;17612;1009220
21207;17638;1009165
21208;17638;1010823
21209;17638;1009316
21210;17638;1011371
21211;17638;1009648
21212;17638;1010820
21213;17638;1010822
21214;17664;1009610
21215;17664;1009718
21216;17579;1009262
21217;17610;1009610
21218;17585;1011109
21219;17427;1009610
21220;17599;1009220
21221;17627;1010784
21222;17627;1009165
21223;17627;1009189
21224;17627;1010338
21225;17627;1009282
21226;17627;1010785
21227;17627;1011490
21228;17627;1009367
21229;17627;1009368
21230;17627;1009215
21231;17627;1011335
21232;17627;1011197
21233;17627;1009571
21234;17627;1009610
21235;17627;1009608
21236;17627;1009707
21237;17627;1009718
21238;17627;1009719
21239;17691;1009257
21240;17691;1009472
21241;17691;1009546
21242;17691;1009718
21243;17691;1010738
21244;17691;1009724
21245;17691;1009726
21246;17633;1009282
21247;17633;1009367
21248;17633;1009215
21249;17633;1009718
21250;17613;1009220
21251;17618;1010911
21252;17618;1011132
21253;17618;1014973
21254;17618;1010913
21255;17618;1010926
21256;17618;1011131
21257;17618;1010935
21258;17618;1009413
21259;17618;1010943
21260;17618;1011129
21261;17618;1010963
21262;17618;1010968
21263;17618;1011010
21264;17618;1011025
21265;17618;1010803
21266;17618;1011239
21267;17618;1010992
21268;17618;1011006
21269;17607;1010935
21270;17341;1011244
21271;17341;1009610
21272;17593;1011013
21273;17676;1011417
21274;17676;1011419
21275;17651;1011208
21276;17651;1011209
21277;17651;1009220
21278;17651;1009281
21279;17651;1009299
21280;17651;1009368
21281;17651;1011210
21282;17651;1009466
21283;17651;1011232
21284;17651;1011018
21285;17651;1011231
21286;17591;1009515
21287;17686;1009275
21288;17686;1009351
21289;17686;1010347
21290;17686;1009583
21291;17644;1010683
21292;17650;1009726
21293;17574;1009726
21294;17354;1009175
21295;17354;1009243
21296;17354;1009257
21297;17354;1009508
21298;17354;1009405
21299;17354;1009504
21300;17354;1009718
21301;17354;1009726
21302;17617;1011132
21303;17617;1010913
21304;17617;1010926
21305;17617;1011131
21306;17617;1010935
21307;17617;1009413
21308;17617;1010943
21309;17617;1011129
21310;17617;1010963
21311;17617;1010968
21312;17617;1011010
21313;17617;1011025
21314;17617;1010803
21315;17617;1011239
21316;17617;1010992
21317;17617;1011006
21318;17592;1011013
21319;17663;1009338
21320;17663;1009492
21321;17663;1009714
21322;17663;1010740
21323;17663;1010698
21324;17605;1009583
21325;17643;1009368
21326;17601;1009368
21327;17677;1011417
21328;17677;1011419
21329;17575;1009726
21330;17353;1011297
21331;17353;1009175
21332;17353;1009243
21333;17353;1009257
21334;17353;1009310
21335;17353;1009508
21336;17353;1009504
21337;17353;1009718
21338;17353;1009726
21339;17619;1009268
21340;17619;1009368
21341;17619;1009718
21342;17594;1009726
21343;17696;1009351
21344;17696;1009379
21345;17342;1009351
21346;17590;1009268
21347;17621;1009220
21348;17621;1011221
21349;17621;1009351
21350;17621;1009368
21351;17621;1009610
21352;17621;1009629
21353;17621;1009718
21354;17678;1009299
21355;17678;1010770
21356;17393;1011236
21357;17393;1010676
21358;17393;1011235
21359;17393;1011233
21360;17393;1009359
21361;17393;1009367
21362;17393;1010888
21363;17393;1011404
21364;17393;1011403
21365;17393;1009215
21366;17393;1010682
21367;17393;1011234
21368;17393;1010889
21369;17393;1011237
21370;17393;1011402
21371;17694;1009351
21372;17694;1009379
21373;17340;1009372
21374;17340;1011244
21375;17340;1009610
21376;17652;1009368
21377;17595;1009726
21378;17603;1009610
21379;17603;1009692
21380;17629;1009609
21381;17452;1010759
21382;20803;1009452
21383;17620;1009318
21384;17626;1011112
21385;17634;1010763
21386;17634;1009477
21387;17247;1010784
21388;17247;1009165
21389;17247;1009189
21390;17247;1010338
21391;17247;1011072
21392;17247;1009368
21393;17247;1011335
21394;17247;1009571
21395;17247;1009608
21396;17247;1009707
21397;17247;1009719
21398;17588;1009368
21399;17588;1009718
21400;6193;1009220
21401;6193;1009299
21402;6193;1009351
21403;6193;1009368
21404;6193;1009483
21405;6193;1010791
21406;6193;1009718
21407;17657;1009220
21408;17657;1009368
21409;17339;1009610
21410;17620;1009318
21411;17626;1011112
21412;17634;1010763
21413;17634;1009477
21414;17247;1010784
21415;17247;1009165
21416;17247;1009189
21417;17247;1010338
21418;17247;1011072
21419;17247;1009368
21420;17247;1011335
21421;17247;1009571
21422;17247;1009608
21423;17247;1009707
21424;17247;1009719
21425;17588;1009368
21426;17588;1009718
21427;6193;1009220
21428;6193;1009299
21429;6193;1009351
21430;6193;1009368
21431;6193;1009483
21432;6193;1010791
21433;6193;1009718
21434;17657;1009220
21435;17657;1009368
21436;17338;1009486
21437;17338;1009372
21438;17338;1011259
21439;17338;1009490
21440;17338;1011244
21441;17338;1009610
21442;17681;1009318
21443;17681;1009351
21444;17616;1009726
21445;17642;1009351
21446;17624;1009351
21447;17683;1010683
21448;17695;1009407
21449;17695;1009417
21450;17646;1009592
21451;17576;1009257
21452;17576;1009310
21453;17576;1009718
21454;17576;1009726
21455;17623;1009351
21456;20958;1009257
21457;20958;1009310
21458;20958;1009718
21459;20958;1009726
21460;17611;1010338
21461;16473;1010360
21462;17645;1010354
21463;17645;1011300
21464;17645;1009523
21465;17645;1010344
21466;17645;1010733
21467;17645;1009639
21468;17645;1009685
21469;17645;1010737
21470;17660;1009351
21471;17660;1010935
21472;17608;1009452
21473;17669;1009629
21474;17304;1009452
21475;17679;1009610
21476;17649;1010373
21477;17577;1009257
21478;17577;1009310
21479;17577;1009718
21480;17577;1009726
21481;22455;1010687
21482;22455;1009212
21483;22455;1011333
21484;22455;1009262
21485;22455;1009470
21486;22455;1011256
21487;22455;1009334
21488;22455;1009367
21489;22455;1009389
21490;22455;1009446
21491;22455;1011028
21492;22455;1010715
21493;22455;1009675
21494;20797;1009726
21495;17351;1009515
21496;17396;1009337
21497;17396;1009402
21498;17396;1009499
21499;17396;1009726
21500;17413;1009726
21501;17389;1009299
21502;17389;1011111
21503;17389;1009356
21504;17389;1009366
21505;17389;1009449
21506;17389;1009459
21507;17389;1009662
21508;17404;1010683
21509;17343;1011010
21510;17210;1009708
21511;17210;1009610
21512;17387;1009165
21513;17387;1009224
21514;17409;1009165
21515;17409;1009338
21516;17409;1010682
21517;17409;1011220
21518;17409;1009452
21519;17409;1009515
21520;17229;1009664
21521;21917;1009726
21522;17397;1009165
21523;17397;1010823
21524;17397;1011371
21525;17397;1010818
21526;17397;1010828
21527;17397;1010998
21528;17397;1010820
21529;17397;1010825
21530;17352;1011013
21531;17337;1009262
21532;17403;1009368
21533;17360;1009368
21534;17428;1009303
21535;17428;1009351
21536;17392;1009189
21537;17392;1010338
21538;17392;1009282
21539;17392;1009367
21540;17392;1009368
21541;17392;1009610
21542;17392;1009608
21543;17392;1009718
21544;17359;1009368
21545;17359;1010740
21546;17334;1009726
21547;17228;1009664
21548;17318;1009262
21549;17318;1009610
21550;17431;1009342
21551;17431;1009472
21552;17431;1009499
21553;17431;1009504
21554;17431;1011078
21555;17431;1009629
21556;17431;1009705
21557;17431;1009726
21558;17395;1009726
21559;17358;1009187
21560;17358;1009356
21561;17358;1009629
21562;17358;1009662
21563;16518;1011005
21564;16518;1011010
21565;16518;1010814
21566;16518;1011025
21567;16518;1010803
21568;16518;1010992
21569;21855;1009299
21570;21855;1009356
21571;21855;1009366
21572;21855;1009449
21573;21855;1009459
21574;21855;1009662
21575;17211;1009708
21576;17211;1009610
21577;17451;1009273
21578;17451;1009281
21579;17451;1009539
21580;17451;1009356
21581;17451;1009366
21582;17451;1010896
21583;17451;1009459
21584;17451;1009466
21585;17451;1010895
21586;17451;1009609
21587;17451;1009662
21588;17356;1009722
21589;17356;1009726
21590;17416;1011208
21591;17416;1011209
21592;17416;1009368
21593;17416;1011210
21594;17416;1009466
21595;17416;1011232
21596;17416;1011018
21597;17416;1011231
21598;16519;1010784
21599;16519;1009165
21600;16519;1009189
21601;16519;1010338
21602;16519;1009368
21603;16519;1009459
21604;16519;1009571
21605;16519;1009608
21606;16519;1009685
21607;16519;1009707
21608;16519;1009719
21609;17422;1009368
21610;17422;1009718
21611;17212;1009351
21612;17350;1009268
21613;17381;1009165
21614;17381;1009220
21615;17381;1009351
21616;17381;1009368
21617;17381;1009610
21618;17381;1009718
21619;17401;1009368
21620;17258;1010676
21621;17258;1009359
21622;17258;1009367
21623;17258;1011404
21624;17258;1011403
21625;17258;1009215
21626;17258;1010682
21627;17258;1010889
21628;17258;1011237
21629;17258;1011402
21630;17258;1010676
21631;17258;1009359
21632;17258;1009367
21633;17258;1011404
21634;17258;1011403
21635;17258;1009215
21636;17258;1010682
21637;17258;1010889
21638;17258;1011237
21639;17258;1011402
21640;17454;1009156
21641;17454;1009159
21642;17454;1009165
21643;17454;1009596
21644;17454;1009171
21645;17454;1009175
21646;17454;1009182
21647;17454;1009214
21648;17454;1009216
21649;17454;1009219
21650;17454;1009243
21651;17454;1009257
21652;17454;1009539
21653;17454;1009313
21654;17454;1009351
21655;17454;1009356
21656;17454;1009362
21657;17454;1009366
21658;17454;1009368
21659;17454;1009327
21660;17454;1009382
21661;17454;1009417
21662;17454;1009439
21663;17454;1009483
21664;17454;1009488
21665;17454;1009501
21666;17454;1009504
21667;17454;1009512
21668;17454;1009524
21669;17454;1009544
21670;17454;1009554
21671;17454;1009562
21672;17454;1009570
21673;17454;1009580
21674;17454;1009629
21675;17454;1009638
21676;17454;1009664
21677;17454;1009697
21678;17454;1009705
21679;17454;1009707
21680;17454;1009718
21681;17454;1009724
21682;17454;1009725
21683;17454;1009726
21684;17374;1009220
21685;17344;1011109
21686;17355;1009722
21687;17355;1009726
21688;17441;1011013
21689;17367;1009583
21690;17361;1009208
21691;17361;1011122
21692;17361;1010703
21693;17361;1009351
21694;17361;1011080
21695;17361;1011121
21696;21896;1009664
21697;21876;1009726
21698;17373;1009220
21699;17368;1009299
21700;17368;1009356
21701;17368;1009366
21702;17368;1009459
21703;17368;1009662
21704;17345;1009197
21705;17345;1009294
21706;21915;1009717
21707;21915;1009718
21708;21915;1009722
21709;21915;1010738
21710;21915;1009726
21711;17391;1011353
21712;17391;1009477
21713;17394;1009610
21714;17406;1009610
21715;17349;1009368
21716;17349;1009718
21717;17402;1009351
21718;17442;1009477
21719;17384;1011133
21720;17369;1010935
21721;17208;1009299
21722;17417;1009368
21723;17417;1010770
21724;17382;1009207
21725;17382;1009537
21726;17382;1009669
21727;17382;1009699
21728;17270;1010683
21729;17357;1009282
21730;17357;1009367
21731;17357;1009215
21732;17357;1009610
21733;17357;1009718
21734;17376;1009342
21735;17376;1009506
21736;17376;1009718
21737;17376;1009722
21738;17376;1009726
21739;17385;1009609
21740;17415;1009223
21741;17415;1009267
21742;17415;1010779
21743;17415;1009512
21744;17415;1009555
21745;17415;1009726
21746;17380;1009318
21747;20796;1009726
21748;17437;1009223
21749;17437;1009382
21750;17437;1009474
21751;17405;1010354
21752;17405;1011300
21753;17405;1009451
21754;17405;1009523
21755;17405;1010344
21756;17405;1010733
21757;17405;1009639
21758;17405;1009685
21759;17405;1010737
21760;21888;1009610
21761;17383;1011112
21762;17214;1011109
21763;17335;1009726
21764;17324;1009592
21765;17449;1009281
21766;17449;1009299
21767;17449;1009356
21768;17449;1009366
21769;17449;1009459
21770;17449;1009583
21771;17449;1009707
21772;6251;1011193
21773;17378;1011130
21774;17378;1010911
21775;17378;1010913
21776;17378;1010926
21777;17378;1011131
21778;17378;1010935
21779;17378;1010963
21780;17378;1010971
21781;17378;1011010
21782;17378;1011025
21783;17378;1010803
21784;17378;1011239
21785;17378;1011128
21786;17378;1010992
21787;17378;1011006
21788;20813;1009726
21789;17414;1009223
21790;17414;1009267
21791;17414;1010779
21792;17414;1009555
21793;17414;1009726
21794;21867;1009351
21795;21867;1009368
21796;17412;1010373
21797;21886;1009610
21798;17450;1009299
21799;17450;1009610
21800;17283;1011208
21801;17283;1011209
21802;17283;1009368
21803;17283;1011210
21804;17283;1011232
21805;17283;1011018
21806;17283;1011231
21807;17407;1009592
21808;17336;1009726
21809;6246;1011193
21810;17408;1009165
21811;17408;1009338
21812;17408;1010682
21813;17408;1011220
21814;17377;1011130
21815;17377;1011132
21816;17377;1010913
21817;17377;1010926
21818;17377;1011131
21819;17377;1010935
21820;17377;1010943
21821;17377;1011129
21822;17377;1010963
21823;17377;1010968
21824;17377;1010971
21825;17377;1011010
21826;17377;1011025
21827;17377;1011128
21828;17377;1010992
21829;17377;1011006
21830;17365;1009610
21831;17293;1010827
21832;17293;1009316
21833;17293;1010821
21834;17293;1010826
21835;17293;1009610
21836;17231;1009351
21837;21890;1009610
21838;17372;1010338
21839;20806;1009299
21840;20778;1010687
21841;20778;1009262
21842;20778;1009470
21843;20795;1009726
21844;20794;1009726
21845;17220;1009268
21846;17309;1009507
21847;17309;1009610
21848;17302;1010371
21849;17302;1009351
21850;17302;1010817
21851;17302;1009585
21852;17302;1009610
21853;17302;1010998
21854;17302;1010788
21855;17205;1009726
21856;16466;1009708
21857;16466;1009490
21858;16466;1009610
21859;16570;1009351
21860;60434;1009220
21861;60434;1009412
21862;60897;1009165
21863;60897;1009224
21864;60897;1009384
21865;60897;1011026
21866;60897;1009562
21867;60897;1009641
21868;60897;1009652
21869;60897;1009697
21870;62722;1009362
21871;62722;1009327
21872;62722;1009417
21873;62722;1009726
21874;61471;1009282
21875;57867;1009220
21876;57867;1009359
21877;57867;1011335
21878;57867;1009535
21879;57867;1009552
21880;60942;1017575
21881;60780;1014873
21882;60681;1010808
21883;60669;1010735
21884;60669;1011299
21885;60669;1011300
21886;60669;1009592
21887;62753;1009365
21888;60678;1010354
21889;60678;1011299
21890;60678;1010762
21891;60678;1009583
21892;60678;1009652
21893;55709;1016181
21894;55734;1009268
21895;55734;1009610
21896;60312;1011057
21897;61099;1009214
21898;61099;1009268
21899;61099;1009356
21900;61099;1009524
21901;61099;1009546
21902;61099;1009707
21903;61129;1011299
21904;61129;1011026
21905;61129;1010344
21906;61321;1011057
21907;60887;1011299
21908;60887;1009365
21909;60887;1009524
21910;60887;1009599
21911;60887;1010733
21912;60887;1011011
21913;60509;1009722
21914;61378;1009165
21915;59651;1016825
21916;60578;1011299
21917;61262;1009212
21918;61448;1011227
21919;61448;1017577
21920;61448;1017078
21921;61448;1016181
21922;61564;1009367
21923;59511;1009146
21924;59511;1009165
21925;59511;1009407
21926;59511;1009421
21927;61280;1010808
21928;61280;1009378
21929;60456;1010784
21930;60456;1009165
21931;60456;1009224
21932;60456;1009427
21933;60456;1009471
21934;60456;1009571
21935;60456;1009685
21936;62719;1009726
21937;60952;1009220
21938;60952;1009535
21939;61636;1009477
21940;61636;1017078
21941;62705;1010803
21942;60495;1011291
21943;60495;1009399
21944;61605;1009378
21945;60571;1009220
21946;60571;1009718
21947;55696;1009165
21948;55696;1010338
21949;55696;1017577
21950;55696;1017078
21951;55696;1009610
21952;55696;1016181
21953;60520;1009722
21954;60520;1009726
21955;61685;1009262
21956;61685;1010733
21957;62647;1009508
21958;62647;1009726
21959;60569;1009165
21960;60569;1009168
21961;60569;1009187
21962;60569;1009220
21963;60569;1009471
21964;60569;1009726
21965;57246;1010740
21966;61701;1010365
21967;61701;1011084
21968;61701;1009652
21969;60695;1009367
21970;61428;1010370
21971;61428;1010338
21972;60740;1016181
21973;57164;1011227
21974;57164;1009722
21975;60463;1011288
21976;60463;1009708
21977;60463;1011197
21978;60463;1009610
21979;61552;1009281
21980;62636;1009268
21981;62636;1009277
21982;62652;1009365
21983;59600;1009165
21984;55386;1009189
21985;55334;1010801
21986;55334;1010735
21987;60494;1009504
21988;60494;1009515
21989;60494;1009718
21990;60494;1009726
21991;58327;1009152
21992;58327;1009282
21993;60670;1011299
21994;60670;1009368
21995;60802;1009608
21996;59346;1009420
21997;61652;1009338
21998;61652;1010837
21999;60165;1009268
22000;60165;1010373
22001;60165;1010744
22002;60165;1010860
22003;62650;1009367
22004;61482;1009288
22005;61354;1009610
22006;61169;1009223
22007;62064;1009391
22008;62064;1010744
22009;61064;1016181
22010;59476;1009214
22011;59476;1009220
22012;59476;1009268
22013;59476;1009365
22014;59476;1009546
22015;59476;1009707
22016;57393;1009187
22017;60889;1009214
22018;60889;1009277
22019;60889;1011213
22020;60889;1009382
22021;60889;1009542
22022;60889;1009580
22023;60889;1009610
22024;60889;1009632
22025;60889;1009705
22026;60889;1009724
22027;61309;1009507
22028;59508;1009165
22029;59508;1009220
22030;59508;1010338
22031;59508;1009351
22032;59508;1009365
22033;59508;1009368
22034;59508;1009385
22035;61534;1009583
22036;61722;1009664
22037;60715;1009243
22038;60715;1017583
22039;60715;1009309
22040;60715;1009472
22041;60715;1009629
22042;60694;1010925
22043;60694;1009367
22044;60694;1009610
22045;60372;1010801
22046;60372;1010860
22047;60372;1009648
22048;51846;1010763
22049;55452;1009243
22050;55452;1009362
22051;55452;1009415
22052;55452;1009472
22053;55452;1009629
22054;55452;1009726
22055;60489;1009515
22056;60489;1009718
22057;61110;1009184
22058;61110;1009365
22059;61110;1011305
22060;61110;1009438
22061;63035;1009282
22062;63035;1009515
22063;60951;1009220
22064;60951;1009412
22065;57224;1009515
22066;59526;1009610
22067;60582;1009262
22068;60553;1009165
22069;60553;1009368
22070;56131;1017577
22071;17268;1009368
22072;17213;1010929
22073;17213;1011010
22074;17273;1010791
22075;17220;1009268
22076;17302;1010371
